Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2016010000835,1,9,0,14,0,1,0,0,0,0,1,1,1,2,34,6,2496,2,14,1,1,1
2016010000836,1,9,0,14,0,1,0,0,0,0,4,1,2,1,42,7,-1,-1,-1,-1,1,-1
2016010000844,1,9,0,18,0,0,0,0,0,0,3,1,2,1,27,6,-1,-1,-1,-1,1,-1
2016010000845,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000846,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,33,6,-1,-1,-1,-1,1,-1
2016010000846,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,17,4,-1,-1,-1,-1,1,-1
2016010000848,1,11,0,4,0,0,0,0,0,0,4,1,1,1,52,8,5132,2,-1,2,1,2
2016010000849,1,11,0,3,0,0,0,0,0,0,2,1,1,1,56,9,4500,2,7,5,1,5
2016010000849,2,9,0,18,0,0,0,0,0,0,1,1,2,2,56,9,1598,1,16,7,1,7
2016010000850,1,9,0,18,0,0,1,0,0,0,1,1,1,1,31,6,1991,2,11,8,1,8
2016010000850,2,9,0,18,0,0,0,0,0,0,2,1,1,2,37,7,1398,2,3,7,1,7
2016010000852,1,19,0,9,0,2,0,0,0,0,4,1,2,1,44,7,-1,-1,-1,-1,2,-1
2016010000852,2,1,0,18,0,1,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
2016010000861,1,9,0,18,0,5,0,0,0,0,1,1,2,1,27,6,999,1,-1,5,1,5
2016010000861,2,1,0,18,0,1,0,0,0,0,1,1,2,1,31,6,-1,-1,-1,4,1,4
2016010000862,1,11,0,4,0,2,0,0,0,0,1,1,6,1,40,7,6700,2,7,8,1,8
2016010000863,1,11,0,3,3,0,0,0,0,0,0,1,1,1,46,8,6692,2,6,-1,-1,-1
2016010000865,1,3,0,13,0,0,0,0,3,0,1,1,6,1,36,7,-1,-1,-1,-1,1,-1
2016010000866,1,9,0,18,0,1,0,11,7,1,1,1,3,1,34,6,-1,-1,-1,2,1,2
2016010000866,2,9,0,9,0,1,0,11,7,1,3,1,3,2,32,6,1149,1,10,2,1,2
2016010000869,1,11,0,18,0,1,0,0,0,0,1,1,1,1,43,7,4500,2,1,2,1,2
2016010000869,2,9,0,13,0,1,0,0,0,0,2,1,6,2,30,6,1240,1,9,4,1,4
2016010000871,1,9,0,18,0,2,0,0,0,0,4,1,6,2,43,7,1386,1,3,6,1,6
2016010000872,1,9,0,18,0,0,0,0,0,0,1,1,6,2,22,5,1299,1,12,2,1,2
2016010000872,2,9,0,3,0,0,0,0,0,0,0,1,6,1,41,7,1498,1,-1,1,1,1
2016010000873,1,9,0,15,0,0,0,10,0,0,3,1,6,2,67,10,998,1,22,3,1,3
2016010000874,1,19,0,7,4,1,1,0,0,0,1,1,1,1,28,6,2402,2,5,9,1,9
2016010000875,1,9,0,9,0,1,0,0,0,0,1,1,6,2,49,8,1796,1,10,4,1,4
2016010000875,2,3,0,9,0,1,0,0,0,0,1,1,6,1,37,7,108,1,3,5,1,5
2016010000876,1,11,0,5,0,0,0,0,0,0,4,1,6,1,54,8,6692,2,7,5,1,5
2016010000877,1,3,0,15,0,0,0,0,0,0,1,1,1,1,35,6,125,1,1,2,1,2
2016010000879,1,3,0,14,0,1,-1,-1,-1,0,-1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000879,2,9,0,10,0,1,0,-1,0,0,2,1,2,2,49,8,1200,1,-1,5,1,5
2016010000882,1,19,0,12,0,0,0,0,0,0,3,1,1,1,43,7,1753,2,11,4,1,4
2016010000882,2,3,0,18,0,0,0,0,0,0,4,1,2,1,34,6,124,1,6,3,1,3
2016010000883,1,9,0,3,0,0,0,0,0,0,4,1,6,1,40,7,2143,2,2,3,1,3
2016010000883,2,1,0,18,0,0,0,4,0,0,1,1,2,1,29,6,-1,-1,-1,9,1,9
2016010000884,1,11,0,7,0,3,0,0,0,0,4,1,1,1,54,8,4500,2,8,5,1,5
2016010000885,1,3,0,18,0,0,-1,0,-1,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000890,1,9,0,7,0,2,0,0,0,0,2,1,6,1,35,6,2987,2,8,2,1,2
2016010000890,2,2,0,18,0,8,0,0,0,0,1,1,1,1,22,5,49,1,4,5,1,5
2016010000891,1,8,0,5,0,1,0,0,0,0,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000893,1,11,0,5,2,1,0,0,0,0,0,1,1,2,59,9,4500,2,8,3,1,3
2016010000894,1,3,0,13,9,1,1,0,1,0,0,1,1,1,21,5,108,1,-1,7,1,7
2016010000894,2,8,0,5,0,1,0,0,0,0,0,1,1,1,60,9,2987,2,2,5,1,5
2016010000895,1,1,0,13,0,2,0,0,0,0,3,1,2,1,30,6,-1,-1,-1,-1,1,-1
2016010000895,2,9,0,4,0,2,0,0,0,0,0,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2016010000899,1,9,0,18,0,1,1,0,0,0,4,1,2,2,35,6,1968,2,-1,9,1,9
2016010000899,2,19,0,9,0,6,1,0,0,0,1,1,2,1,46,8,2148,2,8,7,1,7
2016010000901,1,9,0,18,0,4,0,0,0,0,0,1,2,2,48,8,-1,-1,-1,-1,1,-1
2016010000901,2,9,0,18,0,4,0,0,0,0,1,1,6,2,31,6,-1,-1,-1,-1,1,-1
2016010000902,1,2,0,4,0,1,0,0,0,0,3,1,2,1,37,7,-1,-1,-1,-1,-1,-1
2016010000903,1,9,0,3,0,0,0,0,0,0,1,1,2,2,49,8,1248,2,9,4,1,4
2016010000903,2,11,0,3,0,0,0,0,0,0,2,1,1,1,55,8,4461,2,3,4,1,4
2016010000906,1,11,0,18,0,1,0,0,0,0,0,1,6,2,53,8,4500,2,7,5,1,5
2016010000911,1,11,0,5,0,0,0,0,0,0,4,1,1,1,58,9,6700,2,7,3,1,3
2016010000912,1,3,0,14,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000913,1,9,0,4,0,1,0,0,0,0,1,1,6,1,24,5,1781,1,15,7,1,7
2016010000916,1,9,0,18,0,0,0,0,0,0,1,1,6,1,32,6,1995,1,14,3,1,3
2016010000916,2,9,0,4,0,0,0,0,0,0,2,1,6,1,44,7,1968,2,10,3,1,3
2016010000916,3,9,0,4,0,0,0,0,0,0,2,1,2,1,53,8,1596,1,7,5,1,5
2016010000917,1,9,0,18,0,2,1,0,0,0,4,1,6,1,25,5,1781,1,26,7,1,7
2016010000917,2,9,0,18,0,1,1,0,0,0,1,1,6,2,53,8,1149,1,14,7,1,7
2016010000917,3,9,0,9,0,2,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000918,1,3,0,13,0,1,0,0,0,0,1,1,6,1,35,6,108,1,1,4,1,4
2016010000919,1,9,0,5,0,0,0,0,0,0,4,1,2,1,58,9,2776,2,11,7,1,7
2016010000920,1,9,0,18,0,8,0,12,0,0,1,1,6,3,-1,-1,1598,1,2,-1,-1,-1
2016010000920,2,9,0,18,0,7,1,0,0,0,2,1,1,1,56,9,1968,2,-1,3,1,3
2016010000920,3,9,0,18,0,7,1,0,0,0,1,1,1,1,48,8,1968,2,2,4,1,4
2016010000922,1,9,0,18,0,0,0,0,0,0,1,1,3,2,38,7,1910,2,8,3,1,3
2016010000924,1,3,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000925,1,3,0,4,0,1,0,0,0,0,0,1,2,1,32,6,125,1,7,4,1,4
2016010000926,1,9,0,5,0,1,0,0,0,0,2,1,2,1,43,7,1984,1,5,1,1,1
2016010000926,2,1,0,18,4,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,5,1,5
2016010000928,1,5,0,7,0,4,0,10,0,0,1,1,6,1,47,8,1170,1,6,-1,-1,-1
2016010000930,1,11,0,3,2,1,0,0,0,0,0,2,6,1,61,9,4500,2,8,6,3,6
2016010000931,1,8,0,3,0,8,0,0,0,0,4,2,1,1,21,5,2499,2,8,4,1,4
2016010000931,2,3,0,15,0,8,0,0,0,0,1,1,1,1,40,7,125,1,5,2,1,2
2016010000932,1,9,0,18,0,0,0,0,0,0,4,1,6,1,63,9,1998,1,12,9,1,9
2016010000933,1,21,0,18,0,8,0,10,1,2,1,1,1,1,52,8,12900,2,9,9,2,9
2016010000934,1,9,0,6,7,0,0,0,0,0,1,1,1,1,45,7,-1,-1,-1,-1,1,-1
2016010000934,2,1,0,18,0,0,0,0,0,0,1,1,1,1,24,5,-1,-1,-1,-1,1,-1
2016010000935,1,9,0,3,0,2,0,0,0,0,1,1,6,2,20,4,1229,1,-1,2,1,2
2016010000935,2,2,0,14,0,1,0,0,0,0,1,1,1,1,20,4,49,1,6,2,1,2
2016010000936,1,3,0,18,0,6,0,0,0,0,1,1,6,1,25,5,124,1,7,7,1,7
2016010000936,2,9,0,6,0,6,0,0,0,0,2,1,6,1,36,7,2143,2,2,5,1,5
2016010000937,1,8,0,18,0,0,0,0,0,0,1,1,6,1,55,8,2402,2,12,2,1,2
2016010000938,1,9,0,18,0,0,0,0,0,0,1,1,3,2,77,11,1348,1,15,7,1,7
2016010000939,1,9,0,6,0,6,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000939,2,8,0,3,0,1,0,0,0,0,0,1,1,1,36,7,1797,8,5,8,1,8
2016010000939,3,8,0,18,0,1,0,0,0,0,0,1,1,1,36,7,-1,-1,-1,7,1,7
2016010000940,1,9,0,5,0,1,0,0,1,10,4,1,6,1,49,8,1240,1,6,9,1,9
2016010000940,2,9,0,7,0,1,0,0,0,0,1,1,6,2,67,10,2143,2,3,10,1,10
2016010000941,1,90,0,1,0,0,0,0,0,0,2,1,1,1,34,6,-1,-1,-1,4,1,4
2016010000943,1,90,0,18,0,1,0,0,0,0,1,1,1,1,26,6,2686,2,11,3,1,3
2016010000943,2,1,0,18,0,1,0,0,0,0,4,1,2,1,25,5,-1,-1,-1,4,1,4
2016010000944,1,3,0,13,0,1,0,0,0,0,1,1,1,1,28,6,125,1,-1,6,1,6
2016010000944,2,9,0,9,0,1,0,0,0,0,1,1,1,1,47,8,1797,8,7,2,1,2
2016010000945,1,9,0,6,0,2,0,0,0,0,3,1,6,1,24,5,1968,2,5,2,1,2
2016010000945,2,5,0,18,0,2,5,4,7,0,1,1,6,1,37,7,1237,1,3,6,1,6
2016010000945,3,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,1596,1,5,-1,-1,-1
2016010000947,1,5,0,18,0,2,0,0,0,0,4,1,6,2,41,7,644,1,8,5,1,5
2016010000947,2,9,0,18,0,1,0,0,0,0,0,1,6,3,-1,-1,2720,2,10,-1,-1,-1
2016010000947,3,5,0,18,0,2,0,0,0,0,3,1,6,1,32,6,636,1,10,5,1,5
2016010000948,1,9,0,18,0,0,0,0,0,0,1,1,6,1,35,6,2993,2,9,3,1,3
2016010000948,2,9,0,14,0,0,0,0,0,0,1,1,6,2,25,5,1332,1,6,5,1,5
2016010000949,1,9,0,18,0,0,0,10,1,2,1,1,6,1,19,4,-1,-1,-1,-1,1,-1
2016010000949,2,9,0,2,0,0,0,0,7,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000949,3,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000953,1,11,0,5,0,0,0,0,0,0,0,1,6,1,49,8,8300,2,10,5,1,5
2016010000954,1,9,0,18,0,0,1,10,1,1,3,1,6,1,-1,-1,-1,-1,-1,-1,1,-1
2016010000955,1,9,0,18,0,1,0,4,0,0,1,1,6,1,25,5,1968,2,7,5,1,5
2016010000955,2,9,0,18,0,1,0,4,0,0,1,1,2,1,27,6,1364,1,7,4,1,4
2016010000955,3,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,1796,1,8,-1,-1,-1
2016010000955,4,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,1586,1,8,-1,-1,-1
2016010000955,5,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,2143,2,2,-1,-1,-1
2016010000955,6,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,1198,1,10,-1,-1,-1
2016010000955,7,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,1388,1,7,-1,-1,-1
2016010000955,8,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,1910,2,11,-1,-1,-1
2016010000956,1,9,0,5,0,1,0,0,0,0,1,1,6,1,45,7,1995,2,1,10,1,10
2016010000956,2,1,0,18,0,1,0,0,0,0,3,1,6,1,21,5,-1,-1,-1,2,1,2
2016010000957,1,11,0,18,3,1,0,0,0,0,2,1,6,1,28,6,9360,2,4,2,1,2
2016010000957,2,11,0,18,0,1,0,0,0,0,2,1,6,1,55,8,9360,2,4,5,1,5
2016010000957,3,9,0,18,0,1,0,0,0,0,1,1,6,1,39,7,1242,1,-1,3,1,3
2016010000957,4,19,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000957,5,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,2967,1,16,-1,-1,-1
2016010000957,6,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,1970,1,20,-1,-1,-1
2016010000958,1,9,0,9,0,5,0,0,3,0,1,1,6,1,39,7,1390,1,13,10,1,10
2016010000958,2,9,0,18,0,6,0,0,3,0,1,1,6,1,38,7,998,1,8,5,1,5
2016010000961,1,9,0,18,0,1,0,4,0,0,1,1,6,1,-1,-1,1598,2,3,-1,-1,-1
2016010000961,2,19,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,2402,2,7,-1,-1,-1
2016010000962,1,9,0,18,0,0,5,10,7,0,1,1,2,1,41,7,1598,1,14,8,1,8
2016010000963,1,90,-1,-1,0,2,-1,-1,-1,-1,-1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000964,1,3,0,17,0,8,0,0,0,0,4,1,2,2,27,6,-1,-1,-1,3,1,3
2016010000964,2,8,0,17,0,8,0,0,0,0,1,1,1,1,40,7,1968,2,2,1,1,1
2016010000966,1,1,0,18,0,8,0,0,0,0,1,1,1,2,28,6,-1,-1,-1,4,1,4
2016010000966,2,9,0,9,0,8,0,0,0,0,1,1,6,2,21,5,1499,2,1,7,1,7
2016010000967,1,1,-1,18,-1,8,-1,0,0,0,1,1,6,1,38,7,-1,-1,-1,-1,1,-1
2016010000967,2,9,-1,-1,-1,8,-1,-1,-1,-1,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010000969,1,9,0,18,0,1,0,11,0,0,1,1,3,2,47,8,1596,1,11,2,1,2
2016010000969,2,1,0,18,0,1,0,11,0,0,1,1,4,1,10,2,-1,-1,-1,3,1,3
2016010000970,1,9,0,9,0,1,-1,0,0,0,1,-1,6,2,56,9,1997,2,2,8,1,8
2016010000970,2,1,0,18,4,1,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,-1,-1
2016010000971,1,9,-1,4,-1,7,0,-1,-1,-1,-1,-1,6,2,32,6,-1,-1,-1,-1,1,-1
2016010000971,2,9,-1,4,-1,7,-1,-1,-1,-1,-1,-1,6,1,17,4,-1,-1,-1,-1,1,-1
2016010000974,1,9,0,9,0,8,0,0,0,0,1,1,3,2,43,7,-1,-1,-1,-1,1,-1
2016010000974,2,3,0,14,0,8,2,0,0,0,4,1,2,2,23,5,-1,-1,-1,-1,1,-1
2016010000974,3,19,0,3,0,1,0,0,0,0,0,1,6,1,43,7,-1,-1,-1,-1,1,-1
2016010000975,1,3,0,18,0,8,1,0,0,0,1,1,6,1,43,7,124,1,3,9,1,9
2016010000976,1,9,0,16,0,4,0,0,0,0,1,1,1,1,53,8,1753,2,6,2,1,2
2016010000976,2,1,0,11,0,4,0,0,0,0,2,1,6,1,20,4,-1,-1,-1,3,1,3
2016010000978,1,9,0,1,0,0,0,0,0,0,2,1,6,2,46,8,-1,-1,-1,-1,-1,-1
2016010000981,1,9,0,7,0,3,0,0,0,0,1,1,2,2,33,6,1598,1,11,3,1,3
2016010000982,1,3,0,4,0,7,1,0,0,0,1,1,2,1,30,6,998,1,7,1,1,1
2016010000982,2,19,0,6,0,1,0,0,0,0,2,1,2,1,26,6,2287,2,9,2,1,2
2016010000984,1,3,0,13,0,4,0,11,0,0,4,1,2,1,20,4,125,1,5,5,1,5
2016010000984,2,9,0,18,0,4,0,0,0,0,3,2,2,2,48,8,1997,1,9,10,1,10
2016010000985,1,9,0,5,0,2,0,0,0,0,1,2,6,1,50,8,1984,1,16,7,1,7
2016010000985,2,4,0,14,0,1,0,0,0,0,1,1,6,1,22,5,124,1,7,5,1,5
2016010000987,1,9,0,11,0,0,0,0,0,0,4,1,2,1,39,7,1753,2,10,7,1,7
2016010000987,2,9,0,18,0,0,0,0,0,0,3,1,2,2,33,6,1242,1,2,9,1,9
2016010000988,1,9,0,18,0,8,0,0,0,0,1,1,6,1,23,5,1360,1,12,-1,-1,-1
2016010000988,2,9,0,7,0,6,1,0,1,0,3,1,6,1,42,7,1995,2,8,2,1,2
2016010000997,1,9,0,5,0,8,0,0,0,0,1,1,6,1,68,10,1598,1,-1,7,1,7
2016010000997,2,9,0,9,0,8,0,0,0,0,4,1,6,1,35,6,1968,2,10,6,1,6
2016010000998,1,3,0,15,0,0,0,4,1,10,3,1,6,1,58,9,125,1,9,2,1,2
2016010000998,2,8,0,3,0,0,0,0,0,0,4,1,1,1,60,9,2993,2,2,-1,-1,-1
2016010001000,1,9,0,16,0,0,0,10,7,4,1,1,2,2,20,4,1598,1,2,5,1,5
2016010001001,1,8,0,18,0,0,0,0,0,0,1,1,1,1,45,7,2499,2,3,2,1,2
2016010001001,2,8,0,4,0,0,0,0,0,0,2,1,1,1,42,7,1798,8,-1,7,1,7
2016010001002,1,9,0,4,0,0,0,0,0,0,2,1,2,1,43,7,2993,2,6,1,1,1
2016010001002,2,9,0,5,0,0,0,0,0,0,1,1,2,1,56,9,1598,1,10,2,1,2
2016010001005,1,19,0,18,0,0,0,0,0,0,2,1,1,1,41,7,-1,-1,-1,-1,1,-1
2016010001005,2,9,0,13,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,1,-1
2016010001008,1,9,0,3,0,8,0,0,0,0,2,1,2,1,39,7,2148,2,12,5,1,5
2016010001008,2,5,0,4,0,8,0,0,0,0,1,1,2,1,29,6,600,1,12,2,1,2
2016010001009,1,9,0,5,0,1,0,0,0,0,2,1,3,2,58,9,-1,-1,-1,-1,-1,-1
2016010001009,2,1,0,18,0,8,0,4,0,0,1,1,6,1,12,3,-1,-1,-1,-1,1,-1
2016010001016,1,19,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,4461,2,5,-1,-1,-1
2016010001016,2,1,0,18,0,0,0,0,0,0,4,1,2,1,48,8,-1,-1,-1,9,1,9
2016010001017,1,3,-1,11,-1,-1,-1,-1,-1,-1,-1,1,6,1,18,4,-1,-1,-1,-1,1,-1
2016010001017,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2016010001020,1,9,0,3,0,7,0,0,0,0,2,1,3,2,42,7,998,1,3,4,1,4
2016010001020,2,19,0,5,0,7,0,0,0,0,1,1,1,1,51,8,2198,2,1,3,1,3
2016010001021,1,9,-1,-1,0,-1,-1,-1,0,0,1,-1,6,1,39,7,2000,1,4,3,1,3
2016010001021,2,9,-1,-1,0,-1,-1,-1,-1,0,-1,-1,6,1,35,6,-1,-1,-1,5,1,5
2016010001024,1,9,-1,16,0,3,-1,-1,-1,0,-1,-1,6,1,56,9,3222,2,13,3,1,3
2016010001024,2,9,-1,-1,0,8,-1,0,0,0,-1,-1,6,2,55,8,1242,1,2,3,1,3
2016010001024,3,9,-1,-1,0,-1,-1,0,0,0,-1,-1,6,1,68,10,1499,2,-1,2,1,2
2016010001024,4,9,-1,-1,0,-1,-1,0,0,0,-1,-1,6,2,30,6,1595,1,14,4,1,4
2016010001025,1,9,-1,1,0,-1,-1,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001028,1,4,0,17,0,0,5,10,0,0,1,1,2,2,21,5,-1,-1,-1,-1,1,-1
2016010001030,1,9,0,18,0,1,0,0,0,0,1,1,6,2,32,6,1598,2,-1,3,1,3
2016010001031,1,9,0,4,0,1,0,0,0,0,2,1,6,2,48,8,1590,1,1,4,1,4
2016010001031,2,9,0,4,0,1,0,0,0,0,1,1,6,2,71,10,1598,1,6,9,1,9
2016010001035,1,19,0,1,0,2,0,0,0,0,2,1,2,1,33,6,2261,1,9,2,1,2
2016010001037,1,9,0,13,0,1,0,0,0,0,4,1,1,1,35,6,1598,2,1,3,1,3
2016010001037,2,9,0,12,0,8,0,0,0,0,1,1,6,1,76,11,1600,1,17,2,1,2
2016010001039,1,11,0,4,0,0,0,0,0,0,0,1,6,1,46,8,4500,2,1,2,1,2
2016010001041,1,11,0,5,0,2,0,0,0,0,1,1,1,1,56,9,-1,-1,-1,-1,1,-1
2016010001041,2,11,0,3,0,2,0,0,0,0,2,1,1,1,54,8,-1,-1,-1,-1,1,-1
2016010001042,1,3,0,9,0,8,0,0,0,0,0,1,6,1,23,5,125,1,6,5,1,5
2016010001044,1,9,0,9,9,8,0,0,0,0,4,2,6,1,73,10,1339,1,2,7,1,7
2016010001045,1,11,0,5,2,1,0,0,0,0,0,1,1,1,63,9,9360,2,7,4,1,4
2016010001046,1,19,0,9,0,8,0,0,0,0,3,1,1,1,46,8,1996,2,2,9,1,9
2016010001046,2,9,0,5,0,6,0,0,7,1,1,1,6,2,90,11,1390,1,13,9,1,9
2016010001046,3,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,1896,2,9,-1,-1,-1
2016010001046,4,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,1598,1,9,-1,-1,-1
2016010001047,1,9,0,18,0,1,0,0,0,0,1,1,6,1,20,4,1596,1,13,2,1,2
2016010001048,1,9,0,18,0,0,0,0,0,0,4,1,6,1,41,7,3199,1,16,3,1,3
2016010001049,1,19,0,5,0,1,0,0,0,0,1,2,1,1,25,5,1995,2,-1,3,1,3
2016010001051,1,9,0,5,0,3,0,0,0,0,1,2,6,1,41,7,3311,8,9,6,1,6
2016010001051,2,9,0,9,0,4,0,0,0,0,1,1,6,1,49,8,2993,2,2,3,1,3
2016010001054,1,9,0,4,0,1,0,0,0,0,1,1,6,1,58,9,1796,1,6,8,1,8
2016010001055,1,9,0,9,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001055,2,4,0,10,0,1,1,0,0,0,0,1,2,1,58,9,-1,-1,-1,-1,1,-1
2016010001056,1,9,0,9,0,8,0,0,0,0,3,2,6,2,26,6,-1,-1,-1,-1,1,-1
2016010001056,2,9,0,9,0,8,0,0,0,0,1,2,6,1,43,7,-1,-1,-1,-1,1,-1
2016010001057,1,17,5,9,0,6,0,0,0,0,4,1,2,1,50,8,-1,-1,-1,5,1,5
2016010001057,2,1,0,7,0,5,0,0,0,0,1,1,2,1,26,6,-1,-1,-1,5,1,5
2016010001058,1,1,0,18,0,0,5,0,0,0,1,1,2,1,47,8,-1,-1,-1,7,1,7
2016010001059,1,9,0,18,0,8,0,0,0,0,3,1,6,1,18,4,1496,2,1,5,1,5
2016010001059,2,1,0,3,0,8,0,0,0,0,4,1,6,2,29,6,-1,-1,-1,1,1,1
2016010001060,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001061,1,11,0,5,0,6,0,0,0,0,0,1,1,2,59,9,5132,2,2,1,1,1
2016010001063,1,9,0,9,0,4,0,0,0,0,4,1,2,2,56,9,2204,2,8,4,1,4
2016010001063,2,9,0,18,0,4,0,0,0,0,1,1,2,2,29,6,1229,1,9,6,1,6
2016010001064,1,90,0,13,0,0,0,0,0,0,1,2,6,2,34,6,-1,-1,-1,5,1,5
2016010001065,1,9,0,7,0,1,1,4,0,0,1,1,2,1,75,10,-1,-1,-1,4,1,4
2016010001065,2,9,0,5,0,1,0,0,0,0,3,1,2,1,44,7,2148,2,7,4,1,4
2016010001066,1,9,0,4,0,0,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,1,-1
2016010001066,2,5,0,13,0,0,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
2016010001067,1,9,0,9,0,6,0,0,0,0,3,1,6,1,48,8,1240,1,11,2,1,2
2016010001067,2,19,0,18,0,1,0,0,0,0,1,1,1,1,35,6,2148,2,8,2,1,2
2016010001068,1,3,0,2,9,5,5,0,0,0,3,1,6,3,-1,-1,125,1,1,-1,-1,-1
2016010001068,2,9,0,1,9,8,0,4,0,0,1,1,6,2,38,7,1598,2,2,4,1,4
2016010001068,3,3,0,2,9,5,5,0,0,0,2,1,6,3,-1,-1,124,1,4,-1,-1,-1
2016010001069,1,9,0,4,0,8,0,0,0,0,3,1,2,1,64,9,2179,2,12,2,1,2
2016010001074,1,9,0,10,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001075,1,5,0,18,0,0,0,0,0,0,2,1,2,1,26,6,599,1,18,5,1,5
2016010001075,2,9,0,18,0,0,0,0,0,0,1,2,6,3,-1,-1,1797,8,5,-1,-1,-1
2016010001077,1,9,0,18,0,2,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,-1,1,-1
2016010001077,2,19,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001077,3,9,3,2,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001078,1,9,0,5,0,1,0,0,0,0,1,1,6,1,43,7,1339,8,5,2,1,2
2016010001078,2,2,0,18,0,1,0,0,0,0,1,1,6,1,32,6,125,1,2,3,1,3
2016010001079,1,9,0,5,0,0,0,0,0,0,3,1,2,2,54,8,1560,2,6,4,1,4
2016010001079,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001080,1,11,0,4,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001083,1,9,0,9,0,5,0,0,0,0,1,1,6,1,30,6,2996,2,19,3,1,3
2016010001084,1,5,0,9,0,1,0,0,0,0,1,1,6,1,59,9,645,1,11,8,1,8
2016010001084,2,9,0,17,0,8,0,0,0,0,1,1,6,1,49,8,1798,1,6,6,1,6
2016010001088,1,9,0,6,0,0,0,0,0,0,1,1,6,1,61,9,1596,1,13,7,1,7
2016010001088,2,5,0,14,0,0,5,0,0,0,1,1,6,1,25,5,656,1,6,3,1,3
2016010001090,1,8,0,4,0,0,0,0,0,0,4,1,1,1,46,8,2499,2,1,9,1,9
2016010001091,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010001095,1,9,0,18,0,4,0,9,3,10,1,1,6,1,26,6,4973,1,22,-1,-1,-1
